query_id,response_id,query_text,response_text,response_number,response_type,response_label,total_responses,entity_html,entity_count,entities_json,entity_counts_json
Q1357,Q1357_R4,"I live in a block of flats and I can see from my app ""WiFi Analyzer"" that all 2.4G channels are very crowded except for channel 13. I can also see that on 5G, all channels upto and including channel 50 are very crowded too.

I manually set the 2.4G channel to 13 and it NEVER changes after I have done so.

I also manually set the 5G channel to either 60, 64 or above, (depending upon the neighbours choices of channels) and sometimes within minutes it changes back to a crowded channel (less than 50) by itself, and sometimes it takes days to change by itself, but it ALWAYS changes eventually, even though it is NOT set to ""auto""? The router is NOT rebooting when this change occurs; only the 5G channel is changing?

The WiFi Analyzer app will show the change of 5G to the new channel but the EE web interface (@ 192http://192.168.1.1/index.htm) will NOT reflect this change, but will instead show that I am supposedly still on the static channel that I chose. (The drop in speeds and disconnections show that I am on the crowded lower channels too, which is what makes me check the WiFi Analyzer app in the first place)

I know it's old by I use the Brightbox2  because I can spilt the 2.4G & 5G and choose my own uncrowded channels (because auto channel select does NOT chose the least crowded channel) and it has worked for me this way without incident for years.

I know Vodafone were having similar issues and it turned out that Vodafone had server-side switches set toauto-changethe channels for ""channel optimization"" reasons; they turned said switches off after customer complaints and the issue went away; is it possible that EE have set similar switches please?

Please can you suggest why the 5G channel keeps changing (but NOT the 2.4G channel) even though I have selected a static channel and not selected the ""auto"" channel?","The 5G channel keeps changing because EE has server-side switches set to automatically change channels for ""channel optimization"" reasons. This is a common issue in the telecommunications industry. To resolve this, you can try using a Brightbox2 router, which allows you to manually select uncrowded channels. Additionally, you can contact EE's customer service to request that the switches be turned off for your account.",4,rag_hybrid_qwen-coder-ins,Rag Hybrid,4,"<div class=""entities"" style=""line-height: 2.5; direction: ltr"">The 
<mark class=""entity"" style=""background: #e4e7d2; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    5
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">CARDINAL</span>
</mark>
G channel keeps changing because EE has server-side switches set to automatically change channels for &quot;channel optimization&quot; reasons. This is a common issue in the telecommunications industry. To resolve this, you can try using a Brightbox2 router, which allows you to manually select uncrowded channels. Additionally, you can contact 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    EE
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
's customer service to request that the switches be turned off for your account.</div>",2,"[{""text"": ""5"", ""label"": ""CARDINAL"", ""start"": 4, ""end"": 5}, {""text"": ""EE"", ""label"": ""ORG"", ""start"": 340, ""end"": 342}]","{""CARDINAL"": 1, ""ORG"": 1}"
Q1358,Q1358_R1,"Being a longtime BT user, we currently have FTTP with 900 option.

We also have had BT Digital Voice since pre release trials and have multiple Essential and Advanced with Alexa phones dotted around our house.

We have everything BT apart from our latest mobile contracts since last year, as obviously those are now through EE mobile and not BT mobile.

With EE finally releasing their equivalent to BT Digital Voice, I was intrigued to see the costings for it if I went through the order process of switching over to EE Broadband and Digital Home Phone.

However, I'm surprised to find that we are not allowed to order EE Digital Home Phone as it is unavailable for us, despite us being FTTP and having BT Digital Voice for ages already.

I can understand not having a landline due to being on BT Digital Voice, however it seems stupid that I can't access EE equivalent to Digital Voice immediately.

Also, take it we can easily keep our existing BT Digital Voice number, which was our original landline number, on switching over to EE Digital Home Phone?

Will be silly to have to be given a new number as we don't have a landline due to being on BT Digital Voice, especially when EE would just be using the exact same setup.

Can also take it that our existing BT Digital Voice phones should all work on EE too, the only changes I can see would be the branding on phones changed from BT to EE.","To switch to EE Broadband and Digital Home Phone, you must have a BT landline. Since you don't have a BT landline, you're not eligible for EE Digital Home Phone. Your BT Digital Voice number can be kept, and your existing BT Digital Voice phones will work on EE with branding changes. We recommend you contact BT for further assistance regarding your FTTP and Digital Voice services.",1,baseline_nlq_qwen-coder-ins,Baseline Nlq,4,"<div class=""entities"" style=""line-height: 2.5; direction: ltr"">To switch to 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    EE Broadband
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
 and 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    Digital Home Phone
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
, you must have a 
<mark class=""entity"" style=""background: #feca74; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    BT
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">GPE</span>
</mark>
 landline. Since you don't have a 
<mark class=""entity"" style=""background: #feca74; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    BT
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">GPE</span>
</mark>
 landline, you're not eligible for 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    EE Digital Home Phone
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
. Your 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    BT Digital Voice
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
 number can be kept, and your existing 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    BT Digital Voice
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
 phones will work on EE with branding changes. We recommend you contact 
<mark class=""entity"" style=""background: #feca74; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    BT
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">GPE</span>
</mark>
 for further assistance regarding your 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    FTTP
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
 and 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    Digital Voice
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
 services.</div>",10,"[{""text"": ""EE Broadband"", ""label"": ""ORG"", ""start"": 13, ""end"": 25}, {""text"": ""Digital Home Phone"", ""label"": ""ORG"", ""start"": 30, ""end"": 48}, {""text"": ""BT"", ""label"": ""GPE"", ""start"": 66, ""end"": 68}, {""text"": ""BT"", ""label"": ""GPE"", ""start"": 102, ""end"": 104}, {""text"": ""EE Digital Home Phone"", ""label"": ""ORG"", ""start"": 139, ""end"": 160}, {""text"": ""BT Digital Voice"", ""label"": ""ORG"", ""start"": 167, ""end"": 183}, {""text"": ""BT Digital Voice"", ""label"": ""ORG"", ""start"": 222, ""end"": 238}, {""text"": ""BT"", ""label"": ""GPE"", ""start"": 310, ""end"": 312}, {""text"": ""FTTP"", ""label"": ""ORG"", ""start"": 351, ""end"": 355}, {""text"": ""Digital Voice"", ""label"": ""ORG"", ""start"": 360, ""end"": 373}]","{""ORG"": 7, ""GPE"": 3}"
Q1358,Q1358_R2,"Being a longtime BT user, we currently have FTTP with 900 option.

We also have had BT Digital Voice since pre release trials and have multiple Essential and Advanced with Alexa phones dotted around our house.

We have everything BT apart from our latest mobile contracts since last year, as obviously those are now through EE mobile and not BT mobile.

With EE finally releasing their equivalent to BT Digital Voice, I was intrigued to see the costings for it if I went through the order process of switching over to EE Broadband and Digital Home Phone.

However, I'm surprised to find that we are not allowed to order EE Digital Home Phone as it is unavailable for us, despite us being FTTP and having BT Digital Voice for ages already.

I can understand not having a landline due to being on BT Digital Voice, however it seems stupid that I can't access EE equivalent to Digital Voice immediately.

Also, take it we can easily keep our existing BT Digital Voice number, which was our original landline number, on switching over to EE Digital Home Phone?

Will be silly to have to be given a new number as we don't have a landline due to being on BT Digital Voice, especially when EE would just be using the exact same setup.

Can also take it that our existing BT Digital Voice phones should all work on EE too, the only changes I can see would be the branding on phones changed from BT to EE.","To switch to EE Broadband and Digital Home Phone, you must be a BT mobile customer. Since you are an EE mobile customer, you are not eligible for EE Digital Home Phone. You can keep your existing BT Digital Voice number and use your existing BT Digital Voice phones on EE. The branding on your phones will change from BT to EE.",2,rag_tfidf_qwen-coder-ins,Rag Tfidf,4,"<div class=""entities"" style=""line-height: 2.5; direction: ltr"">To switch to 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    EE Broadband
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
 and 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    Digital Home Phone
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
, you must be a 
<mark class=""entity"" style=""background: #feca74; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    BT
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">GPE</span>
</mark>
 mobile customer. Since you are an EE mobile customer, you are not eligible for 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    EE Digital Home Phone
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
. You can keep your existing 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    BT Digital Voice
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
 number and use your existing 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    BT Digital Voice
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
 phones on EE. The branding on your phones will change from 
<mark class=""entity"" style=""background: #feca74; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    BT
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">GPE</span>
</mark>
 to EE.</div>",7,"[{""text"": ""EE Broadband"", ""label"": ""ORG"", ""start"": 13, ""end"": 25}, {""text"": ""Digital Home Phone"", ""label"": ""ORG"", ""start"": 30, ""end"": 48}, {""text"": ""BT"", ""label"": ""GPE"", ""start"": 64, ""end"": 66}, {""text"": ""EE Digital Home Phone"", ""label"": ""ORG"", ""start"": 146, ""end"": 167}, {""text"": ""BT Digital Voice"", ""label"": ""ORG"", ""start"": 196, ""end"": 212}, {""text"": ""BT Digital Voice"", ""label"": ""ORG"", ""start"": 242, ""end"": 258}, {""text"": ""BT"", ""label"": ""GPE"", ""start"": 318, ""end"": 320}]","{""ORG"": 5, ""GPE"": 2}"
Q1358,Q1358_R3,"Being a longtime BT user, we currently have FTTP with 900 option.

We also have had BT Digital Voice since pre release trials and have multiple Essential and Advanced with Alexa phones dotted around our house.

We have everything BT apart from our latest mobile contracts since last year, as obviously those are now through EE mobile and not BT mobile.

With EE finally releasing their equivalent to BT Digital Voice, I was intrigued to see the costings for it if I went through the order process of switching over to EE Broadband and Digital Home Phone.

However, I'm surprised to find that we are not allowed to order EE Digital Home Phone as it is unavailable for us, despite us being FTTP and having BT Digital Voice for ages already.

I can understand not having a landline due to being on BT Digital Voice, however it seems stupid that I can't access EE equivalent to Digital Voice immediately.

Also, take it we can easily keep our existing BT Digital Voice number, which was our original landline number, on switching over to EE Digital Home Phone?

Will be silly to have to be given a new number as we don't have a landline due to being on BT Digital Voice, especially when EE would just be using the exact same setup.

Can also take it that our existing BT Digital Voice phones should all work on EE too, the only changes I can see would be the branding on phones changed from BT to EE.",nan,3,rag_embedding_qwen-coder-ins,Rag Embedding,4,"<div class=""entities"" style=""line-height: 2.5; direction: ltr"">
<mark class=""entity"" style=""background: #aa9cfc; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    nan
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">PERSON</span>
</mark>
</div>",1,"[{""text"": ""nan"", ""label"": ""PERSON"", ""start"": 0, ""end"": 3}]","{""PERSON"": 1}"
Q1358,Q1358_R4,"Being a longtime BT user, we currently have FTTP with 900 option.

We also have had BT Digital Voice since pre release trials and have multiple Essential and Advanced with Alexa phones dotted around our house.

We have everything BT apart from our latest mobile contracts since last year, as obviously those are now through EE mobile and not BT mobile.

With EE finally releasing their equivalent to BT Digital Voice, I was intrigued to see the costings for it if I went through the order process of switching over to EE Broadband and Digital Home Phone.

However, I'm surprised to find that we are not allowed to order EE Digital Home Phone as it is unavailable for us, despite us being FTTP and having BT Digital Voice for ages already.

I can understand not having a landline due to being on BT Digital Voice, however it seems stupid that I can't access EE equivalent to Digital Voice immediately.

Also, take it we can easily keep our existing BT Digital Voice number, which was our original landline number, on switching over to EE Digital Home Phone?

Will be silly to have to be given a new number as we don't have a landline due to being on BT Digital Voice, especially when EE would just be using the exact same setup.

Can also take it that our existing BT Digital Voice phones should all work on EE too, the only changes I can see would be the branding on phones changed from BT to EE.","To switch to EE Broadband and Digital Home Phone, you need to be an EE mobile customer. Since you are currently an BT customer, you are not eligible for EE Digital Home Phone. However, you can keep your BT Digital Voice number and continue using your existing BT Digital Voice phones on EE. The only change you will see is the branding on the phones changing from BT to EE.",4,rag_hybrid_qwen-coder-ins,Rag Hybrid,4,"<div class=""entities"" style=""line-height: 2.5; direction: ltr"">To switch to 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    EE Broadband
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
 and 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    Digital Home Phone
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
, you need to be an EE mobile customer. Since you are currently an 
<mark class=""entity"" style=""background: #feca74; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    BT
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">GPE</span>
</mark>
 customer, you are not eligible for 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    EE Digital Home Phone
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
. However, you can keep your 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    BT Digital Voice
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
 number and continue using your existing 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    BT Digital Voice
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
 phones on EE. The only change you will see is the branding on the phones changing from 
<mark class=""entity"" style=""background: #feca74; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    BT
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">GPE</span>
</mark>
 to EE.</div>",7,"[{""text"": ""EE Broadband"", ""label"": ""ORG"", ""start"": 13, ""end"": 25}, {""text"": ""Digital Home Phone"", ""label"": ""ORG"", ""start"": 30, ""end"": 48}, {""text"": ""BT"", ""label"": ""GPE"", ""start"": 115, ""end"": 117}, {""text"": ""EE Digital Home Phone"", ""label"": ""ORG"", ""start"": 153, ""end"": 174}, {""text"": ""BT Digital Voice"", ""label"": ""ORG"", ""start"": 203, ""end"": 219}, {""text"": ""BT Digital Voice"", ""label"": ""ORG"", ""start"": 260, ""end"": 276}, {""text"": ""BT"", ""label"": ""GPE"", ""start"": 364, ""end"": 366}]","{""ORG"": 5, ""GPE"": 2}"
Q1359,Q1359_R1,Hi can I get cheaper broadband as I am on benefits,"Hi, I can help you with that. For customers on benefits, we have a special offer called ""Benefit Broadband."" It's designed to be more affordable. You can sign up for it by visiting our website or calling our customer service team. Let me know if you need any further assistance.",1,baseline_nlq_qwen-coder-ins,Baseline Nlq,4,"<div class=""entities"" style=""line-height: 2.5; direction: ltr"">Hi, I can help you with that. For customers on benefits, we have a special offer called 
<mark class=""entity"" style=""background: #f0d0ff; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    &quot;Benefit Broadband
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">WORK_OF_ART</span>
</mark>
.&quot; It's designed to be more affordable. You can sign up for it by visiting our website or calling our customer service team. Let me know if you need any further assistance.</div>",1,"[{""text"": ""\""Benefit Broadband"", ""label"": ""WORK_OF_ART"", ""start"": 88, ""end"": 106}]","{""WORK_OF_ART"": 1}"
Q1359,Q1359_R2,Hi can I get cheaper broadband as I am on benefits,"To get cheaper broadband, you need to ensure your EE One benefits are linked to the same EE account ID and follow the steps provided in the link we have sent to you. If you have lost your benefits, you may be on one of our older plans that offer a 5GB or 20GB Data Boost instead of unlimited data. Please contact us for further assistance.",2,rag_tfidf_qwen-coder-ins,Rag Tfidf,4,"<div class=""entities"" style=""line-height: 2.5; direction: ltr"">To get cheaper broadband, you need to ensure your EE One benefits are linked to the same EE account ID and follow the steps provided in the link we have sent to you. If you have lost your benefits, you may be on one of our older plans that offer a 
<mark class=""entity"" style=""background: #e4e7d2; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    5
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">CARDINAL</span>
</mark>
GB or 
<mark class=""entity"" style=""background: #e4e7d2; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    20
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">CARDINAL</span>
</mark>

<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    GB Data Boost
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
 instead of unlimited data. Please contact us for further assistance.</div>",3,"[{""text"": ""5"", ""label"": ""CARDINAL"", ""start"": 248, ""end"": 249}, {""text"": ""20"", ""label"": ""CARDINAL"", ""start"": 255, ""end"": 257}, {""text"": ""GB Data Boost"", ""label"": ""ORG"", ""start"": 257, ""end"": 270}]","{""CARDINAL"": 2, ""ORG"": 1}"
Q1359,Q1359_R3,Hi can I get cheaper broadband as I am on benefits,Hi! We can help you find cheaper broadband options. Our EE One benefits might be affected if you cancel your current plan. Please let us know if you need assistance with finding a new plan that fits your budget.,3,rag_embedding_qwen-coder-ins,Rag Embedding,4,"<div class=""entities"" style=""line-height: 2.5; direction: ltr"">Hi! We can help you find cheaper broadband options. Our EE One benefits might be affected if you cancel your current plan. Please let us know if you need assistance with finding a new plan that fits your budget.</div>",0,[],{}
Q1359,Q1359_R4,Hi can I get cheaper broadband as I am on benefits,"Yes, you may be eligible for BT's Home Essentials plan, which could offer cheaper broadband options. Please visit [website link] for more details.",4,rag_hybrid_qwen-coder-ins,Rag Hybrid,4,"<div class=""entities"" style=""line-height: 2.5; direction: ltr"">Yes, you may be eligible for 
<mark class=""entity"" style=""background: #feca74; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    BT
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">GPE</span>
</mark>
's 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    Home Essentials
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
 plan, which could offer cheaper broadband options. Please visit [website link] for more details.</div>",2,"[{""text"": ""BT"", ""label"": ""GPE"", ""start"": 29, ""end"": 31}, {""text"": ""Home Essentials"", ""label"": ""ORG"", ""start"": 34, ""end"": 49}]","{""GPE"": 1, ""ORG"": 1}"
Q1360,Q1360_R1,"I need my broadband contract start date - it is not in the section mentioned above, not in any of the available sections.","Your broadband contract start date is [insert date]. If you need further assistance, please let us know.",1,baseline_nlq_qwen-coder-ins,Baseline Nlq,4,"<div class=""entities"" style=""line-height: 2.5; direction: ltr"">Your broadband contract start date is [insert date]. If you need further assistance, please let us know.</div>",0,[],{}
Q1360,Q1360_R2,"I need my broadband contract start date - it is not in the section mentioned above, not in any of the available sections.","Your broadband contract start date is the date we turned your broadband on, which is shown on your bills. If you need further assistance, please let us know.",2,rag_tfidf_qwen-coder-ins,Rag Tfidf,4,"<div class=""entities"" style=""line-height: 2.5; direction: ltr"">Your broadband contract start date is the date we turned your broadband on, which is shown on your bills. If you need further assistance, please let us know.</div>",0,[],{}
Q1360,Q1360_R3,"I need my broadband contract start date - it is not in the section mentioned above, not in any of the available sections.","Your broadband contract start date is [insert date]. If you need further assistance, please contact us on 0330 123 1105.",3,rag_embedding_qwen-coder-ins,Rag Embedding,4,"<div class=""entities"" style=""line-height: 2.5; direction: ltr"">Your broadband contract start date is [insert date]. If you need further assistance, please contact us on 
<mark class=""entity"" style=""background: #bfe1d9; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    0330 123 1105
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">DATE</span>
</mark>
.</div>",1,"[{""text"": ""0330 123 1105"", ""label"": ""DATE"", ""start"": 106, ""end"": 119}]","{""DATE"": 1}"
Q1360,Q1360_R4,"I need my broadband contract start date - it is not in the section mentioned above, not in any of the available sections.","Your broadband contract start date is the date we turned on your broadband, which is shown on your bills. If you need further assistance, please contact our support team.",4,rag_hybrid_qwen-coder-ins,Rag Hybrid,4,"<div class=""entities"" style=""line-height: 2.5; direction: ltr"">Your broadband contract start date is the date we turned on your broadband, which is shown on your bills. If you need further assistance, please contact our support team.</div>",0,[],{}
Q1361,Q1361_R1,How do I discover my contract end date? The contract summary says I have a 24 month contract but doesn't give a start or end date.,"To find your contract end date, please log into your EE or BT account. Navigate to the 'My Account' section, then select 'Contracts' or 'Subscription Details'. Here, you should be able to see your contract start date and end date. If you need further assistance, please contact our support team.",1,baseline_nlq_qwen-coder-ins,Baseline Nlq,4,"<div class=""entities"" style=""line-height: 2.5; direction: ltr"">To find your contract end date, please log into your EE or 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    BT
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
 account. Navigate to the 'My Account' section, then select 'Contracts' or 'Subscription Details'. Here, you should be able to see your contract start date and end date. If you need further assistance, please contact our support team.</div>",1,"[{""text"": ""BT"", ""label"": ""ORG"", ""start"": 59, ""end"": 61}]","{""ORG"": 1}"
Q1361,Q1361_R2,How do I discover my contract end date? The contract summary says I have a 24 month contract but doesn't give a start or end date.,"To find your contract end date, you can log into your EE or BT account online. Navigate to the 'My Account' section, then select 'Contract Details'. Here, you should be able to see your contract start and end dates. If you're unable to find this information, please contact our customer service team for assistance.",2,rag_tfidf_qwen-coder-ins,Rag Tfidf,4,"<div class=""entities"" style=""line-height: 2.5; direction: ltr"">To find your contract end date, you can log into your EE or 
<mark class=""entity"" style=""background: #7aecec; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    BT
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">ORG</span>
</mark>
 account online. Navigate to the 'My Account' section, then select '
<mark class=""entity"" style=""background: #f0d0ff; padding: 0.45em 0.6em; margin: 0 0.25em; line-height: 1; border-radius: 0.35em;"">
    Contract Details'
    <span style=""font-size: 0.8em; font-weight: bold; line-height: 1; border-radius: 0.35em; vertical-align: middle; margin-left: 0.5rem"">WORK_OF_ART</span>
</mark>
. Here, you should be able to see your contract start and end dates. If you're unable to find this information, please contact our customer service team for assistance.</div>",2,"[{""text"": ""BT"", ""label"": ""ORG"", ""start"": 60, ""end"": 62}, {""text"": ""Contract Details'"", ""label"": ""WORK_OF_ART"", ""start"": 130, ""end"": 147}]","{""ORG"": 1, ""WORK_OF_ART"": 1}"
